,n_ele,n_muon,n_jets,n_bjets,n_photons,met,met_phi,energy1,trans_momentum1,pseudo_rapidity1,phi1,energy2,trans_momentum2,pseudo_rapidity2,phi2,energy3,trans_momentum3,pseudo_rapidity3,phi3,energy4,trans_momentum4,pseudo_rapidity4,phi4,energy5,trans_momentum5,pseudo_rapidity5,phi5,energy6,trans_momentum6,pseudo_rapidity6,phi6,energy7,trans_momentum7,pseudo_rapidity7,phi7,energy8,trans_momentum8,pseudo_rapidity8,phi8
500,0,2,2,0,0,11.311384390838432,0.328713,13.796336912817344,11.251437316600923,3.23621,-2.31945,13.139189028882303,12.110926452279319,1.68778,3.00763,12.689704857312025,12.049939167924647,1.25474,-0.526911,10.541853784961141,10.389343000194557,-0.539984,1.88675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,0,2,3,0,0,11.610124768347347,-0.0774592,12.929676283571046,10.667573044320712,-2.95205,2.21077,11.584557517419976,10.321526609506138,-1.93556,2.98772,11.304077986100562,11.30290295506378,0.048481,-0.0122128,11.274276066962425,11.217645266394719,0.265379,-2.64943,11.263643256046324,10.418652746731203,1.48541,-2.81774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,2,0,1,0,0,11.506626669140882,1.81994,12.408409225363389,12.164229296271362,-0.727586,-2.08114,12.207701318521993,11.52422142471208,-1.30083,0.453604,11.848554489044785,10.331894147412468,-2.19754,0.887893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,1,1,1,0,0,12.518215596406964,1.5285,12.853717625638907,12.278844368157166,1.17733,2.02087,12.273450880860121,11.992074645875666,0.785793,-0.990514,12.188249757256834,12.04778006653558,0.511286,-2.20472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,1,1,1,0,0,11.801422205489846,2.42443,12.562522564152609,10.956949046488566,2.28671,-0.0956642,12.11075046565385,11.345363251231346,1.39943,-1.20115,11.297664514168071,10.935055070935302,0.903873,2.88622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,2,0,1,0,0,11.871969600157657,-2.81771,13.213992244027995,12.753413402589985,1.03105,-0.0991926,13.024518989204728,12.489332454171368,1.12886,2.85262,10.813661615674958,10.723883934011537,0.430107,-0.272054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,1,1,2,0,0,12.045099579393234,-0.833229,12.368642073752866,12.192100487963291,0.598232,2.74068,12.301869070734405,10.663989597114305,2.32144,0.311514,10.577044083331069,10.039603726732707,1.13163,-0.747038,10.546727320036469,10.266646927038513,0.723746,0.687767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,1,1,1,0,1,11.673376257345966,2.43382,12.94241101185907,11.317211022525214,-2.30756,-0.563762,11.06476473319443,11.04571951855773,0.195784,-2.37941,11.018648815093101,10.273463642713988,-1.37655,-0.143545,10.20675750032956,9.94016657679462,-0.763023,-2.04862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,1,1,2,0,0,12.740731000099013,1.14972,13.327253341040755,11.926047847843916,-2.07734,-2.70356,11.936165001177557,11.828516921869184,0.442115,-1.16029,11.771513377217634,11.696903981581084,0.391115,-1.96202,10.64985080276589,9.857302242785732,1.43001,1.89937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,2,0,1,0,0,11.526591655734043,-3.04366,12.892547616322055,11.133003826882762,-2.44466,0.275554,12.773319244628496,11.533414131397544,-1.91142,-0.354237,11.247084463651378,11.218880525680959,0.238617,2.72686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2,0,1,0,0,10.889731494624352,-1.95741,11.637662046371554,11.481255215191384,-0.557446,0.378441,11.570845255555994,11.514204646468608,-0.339754,-2.34402,11.465289684243768,11.373659949354913,-0.434656,1.61594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,1,1,2,0,0,11.3527367595667,-0.481149,11.973894656304775,11.34062354355852,1.2406,2.71715,10.998421417424534,10.893025028670847,0.467222,-0.00943513,10.416383032670678,10.407222093899444,0.125095,-1.97424,10.193964465779361,10.153977752345163,-0.284685,0.911856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,1,1,2,0,0,11.36896271153046,2.66917,12.80519756656031,10.04703796177371,3.45019,-1.61493,12.213539697577405,10.947337378309502,-1.9383,0.308197,11.281687996100905,10.489636766435678,-1.42945,-0.654307,9.655128752080854,9.618508490325123,0.272207,0.726564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,1,1,2,0,1,11.279697486312319,-1.81068,12.887916179918728,10.651773748211122,2.92588,0.649741,11.087566275384079,11.039299282193344,0.313197,-2.72676,11.081573156035201,10.832052645285671,0.736139,2.22005,10.484540485557158,10.07711727790087,0.955673,0.914411,9.378191062341681,9.339199617097746,0.281059,-2.74005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,2,0,1,0,0,11.351962970657382,-0.513221,13.239648511350447,11.166639228202394,2.7619,2.03175,11.348073227189369,10.978704969517095,0.913256,-1.88884,10.865332743136008,10.516733473751584,0.884235,2.0458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,1,1,1,0,0,11.642865416082428,1.0943,12.565427495311294,11.14127175447399,-2.10249,-1.66241,11.579480701170246,11.532963358706736,-0.307378,0.172492,11.51808214640516,10.957032737834929,-1.15394,-2.16971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,1,1,1,0,1,11.57450022349908,-2.58677,12.322503656501842,10.924264417907422,2.07577,0.932638,11.875977034946459,11.307683224791706,1.16493,0.408413,10.76974945340974,10.565703764865225,-0.660751,1.31509,10.660653587980523,10.637116669803223,0.21782,-0.46658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,1,1,1,0,0,11.725978275574267,-3.04399,12.546255845145732,11.708261958841678,-1.48069,-2.73828,12.156871897082551,11.483376152683654,-1.29419,-0.613001,11.282495431605046,11.14526901584363,-0.485678,1.01679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,1,1,1,0,0,11.439909511731368,-0.127733,12.405222639857698,11.707982250066047,1.32123,-1.87521,12.230335897665853,11.791798854640614,1.00624,1.9803,11.093134226145773,11.063467716151385,0.244782,-1.04382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,1,1,1,0,0,11.952643840672556,1.84277,13.36261416199592,11.717342769482869,2.32898,1.85066,12.35546200825572,10.942776143652098,2.09002,-0.784009,11.789859988875245,11.462237250642705,0.854306,-1.50341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,2,0,3,0,0,12.464861294326973,-2.5002,13.122559358198838,12.747960794747982,0.920476,-0.363036,12.046209011143441,11.866542738997211,-0.610379,1.74018,11.953629008504413,11.660267302868156,0.782821,1.33503,11.617033196221268,11.17936558332326,1.00487,1.94309,11.456733877720438,11.456242937878217,-0.0313366,-2.78765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,1,1,1,0,0,10.947259914066255,-2.85649,13.075018068928014,11.78228825941909,1.96648,1.18606,12.27918833982473,11.146731068765387,1.79857,-1.07105,11.530834143013521,11.321602718745844,0.655132,1.31348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,0,2,3,0,0,12.645762031010257,-2.16536,13.904628880451218,10.858948996313522,-3.73817,1.30991,12.634407567729086,12.238728588423905,-0.938321,0.949603,12.485547379734248,12.21128901657913,-0.774893,-1.1318,10.741905387660161,10.740304248345726,0.056566,-2.14624,10.61657950715167,10.5921722911961,-0.00617837,1.30691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,0,2,1,0,0,12.173275656014836,0.059639,13.45021571204498,12.10229975781278,2.02343,-3.07397,12.191674487743848,10.885661526005892,1.98028,0.772795,11.212856321891554,10.379193641807104,1.47588,-0.260569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,1,1,1,0,0,11.329629833919945,0.0876672,11.56418875890777,10.834124878117205,-1.35722,2.5604,11.302851138076432,10.96644157499494,-0.866925,-2.47615,10.607030509278193,10.585818952849593,0.206676,0.118291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,1,1,2,0,0,11.386062077419217,-0.726319,13.569870855072116,10.402622101232486,3.85992,1.12174,11.832193409981196,10.781804313750497,1.70881,2.60773,10.734444771745986,10.731707437289417,0.0739904,2.69571,10.693754637996014,10.644955739609214,-0.314957,2.94822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,0,2,5,0,0,12.82902534009639,-0.32558,14.273549140679506,13.000844120758726,-1.94521,3.0435,12.506925106405342,11.924299746141314,-1.1867,1.75432,12.317868907275733,11.874292384356595,-1.01282,-0.768053,11.932589292478205,11.657674948856426,-0.737717,0.199422,11.912446274020784,11.328115213944182,1.18673,-1.8141,11.40090951764556,11.348143977818195,0.319602,1.85045,10.676665133001562,10.548893019110613,0.506022,1.13332,0.0,0.0,0.0,0.0
527,1,1,1,0,0,11.779128505744886,-0.968877,12.742586483671536,10.893976252514248,-2.53502,2.0925,12.66766915880389,11.276383808554032,2.06859,2.38394,9.998997712343119,9.85794610556575,-0.543676,-0.911972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,1,1,1,0,0,11.08242250968509,-2.63343,12.429312192236678,11.348226513892401,1.74228,1.54596,11.40915812397985,11.242561891168725,-0.593381,-0.829799,11.218777198339177,11.02584566426741,0.64133,2.14502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,2,0,1,0,0,11.756922072079535,1.11497,11.61586104284155,11.463257165352697,0.566601,-2.51902,11.45526563132273,10.941053880637096,1.09455,-1.93796,10.639342149091679,10.62607702369603,0.163232,-0.179464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,1,1,1,0,0,12.047047605286654,-2.02963,12.09766304167943,11.951947843273784,0.543255,1.17497,10.552191606851583,10.550098526853922,-0.064628,-1.52025,10.085446543611075,9.644949957022815,-1.0088,1.10085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,1,1,2,0,0,11.949385237180616,0.797442,13.262382677964377,12.157837827127732,1.76817,-1.4583,12.968158029416127,11.761323422258863,1.87599,2.96048,12.721249787691853,11.008625171519377,2.39753,0.95774,11.980482353385378,10.790442157374775,1.8592,1.60975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,1,1,0,1,0,12.334523026650473,1.91552,12.999501717338985,11.707175592629456,1.96471,-1.25273,12.091525618346022,11.485785485017988,-1.21442,-0.982752,12.035711279654933,10.785524256829165,-1.92216,2.15984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,2,0,3,0,0,12.032159637594713,-1.33031,13.826836180294189,11.086454776307658,3.43244,-0.113721,13.294648066267557,10.480530599794077,-3.50617,3.12973,12.133948089720555,12.131305994956982,-0.0727137,2.14259,11.645242370403649,10.14198857193137,2.18296,1.83931,10.693148733472112,10.629813190068448,0.359682,-0.38107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,1,1,2,0,0,11.707587233848788,-2.35039,12.251929941614968,10.880841398310306,-2.04691,0.264093,11.887450150171755,11.88575718246369,0.0581095,-2.90157,11.606852871001587,11.431948571080595,0.592456,1.792,11.169431835964764,10.945771083104766,-0.694007,-0.318119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,2,0,2,0,0,12.379794833510665,-1.79577,12.232480858806476,11.763170432693114,1.0401,0.771782,11.18329020288262,11.050496277079207,0.52683,2.06914,10.694609541440597,10.351724752488161,-0.871627,2.04125,10.19957668640524,10.06441095986509,-0.531721,1.48609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,1,1,2,0,0,11.417887048234975,-2.96785,11.861954251408307,11.11683973267221,-1.37073,0.323819,10.882938981784486,10.724902610194732,-0.577119,-1.61259,10.493299942049775,10.190259210686547,0.810343,-0.855468,10.283446800791324,10.277661492055625,-0.107683,1.24314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,1,1,4,0,0,11.750129699932772,-0.607519,13.092495747480424,10.823909738189732,2.95876,1.52765,13.053919640829484,12.39661448965987,1.27216,-3.08767,12.020062293489024,11.876964229309246,0.547828,0.356514,11.127548237587263,10.49609590771746,1.23305,-1.78785,10.898432336039473,10.20736280488266,1.30689,1.34364,10.093351427735477,10.087216451892143,0.110789,-2.15699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,1,1,3,0,0,11.566456753180349,2.81614,12.379370275559484,11.241817283639481,1.80232,-0.325272,11.941729424218638,11.570930187256803,0.915232,0.754659,11.70307463920832,11.070342431300485,1.24408,-1.10832,11.515282684543907,10.377352467414237,1.80435,2.32477,10.400117898396385,10.387763841068582,-0.118628,0.443845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,1,1,1,0,0,12.037683579266377,1.16308,12.04595084063212,11.551742250401844,1.06877,-1.87627,11.42771065500536,10.86847701582844,-1.15834,-2.31267,11.313006375870126,11.200753959285752,0.482731,0.7086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,0,2,2,0,0,12.002664317279745,1.85482,12.412179899726175,12.279922370055132,-0.514515,-1.17907,11.237104767450235,11.220903321353239,0.18049,-3.04871,11.210672416239639,11.056090743772842,0.57045,-1.66822,10.947687653032315,10.856218211682958,0.41799,1.86643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,0,2,2,0,0,11.323082493117402,3.0093,12.557120285853728,10.417202996745933,2.82911,2.21186,12.534022959209151,11.252386333932968,-1.95494,2.86687,11.525160313038523,11.513865023446895,-0.00560784,-0.53794,10.851342840771775,10.370289185860104,-1.06107,-1.20416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,2,0,3,0,0,11.296370163399539,0.301012,13.227377232982493,12.078262001034755,1.81615,-1.6995,12.298720192763382,11.811465871756802,1.06895,2.11257,12.013846196850686,10.083802931633993,-2.61738,0.393676,10.44142140552531,10.121087767914188,0.807703,0.825726,10.177844995085541,10.147143283276424,0.143243,2.69625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,1,1,3,0,0,11.57770145790914,2.36553,12.869031200551515,11.888055069282274,-1.63696,-0.444099,11.191225972061273,10.897860918547982,-0.798288,2.36101,10.956293221835356,10.329473983865041,1.22906,-1.39661,10.856335839118438,10.826493685545588,-0.245511,1.43047,10.414159164442902,10.289712075372899,-0.46273,-2.48838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,1,1,0,1,0,12.099656016825683,-0.499037,12.206862333644423,12.116312038322551,-0.432012,3.04729,11.985251395585532,10.75911916199871,-1.89703,-1.34403,11.113928890714597,11.056883121832282,-0.295533,1.03196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,1,1,1,0,0,12.26177694710558,0.604275,12.117388961924064,12.062352379317712,0.270746,-2.79741,10.983457140932531,10.93580333126503,0.311177,-1.7866,10.762801501133328,10.541048024656321,-0.690822,0.133822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,0,2,1,0,0,11.202213563403756,-1.96541,13.273751387428359,11.028783965353341,-2.93524,1.37026,12.659581607641574,11.662680785055064,-1.65412,0.445869,11.90928928168919,10.792088434588619,-1.78244,-2.06683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,2,0,2,1,0,11.311624126249969,2.05631,12.085073819758884,11.95719453273533,-0.459651,1.29029,11.971918701695913,11.964071145570367,-0.084608,-1.30055,11.840695662726112,11.52334103411793,-0.839414,-2.20736,11.699546100800337,10.391165319961207,-1.98275,-2.404,11.274515979985585,10.171080431635598,-1.76406,0.363978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,1,1,2,0,0,13.032416787798857,1.17651,13.520024782337964,13.353646512246945,0.581073,-1.8239,12.571944170977861,12.3690329775955,0.658791,1.76406,11.199263485052782,11.015698623867053,0.616108,-0.97144,9.697723351615624,9.622357303272905,-0.393079,3.10955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,1,1,1,0,0,11.430062199928635,-1.42976,12.349523427935136,11.74264733164456,-1.21577,1.45875,11.85386627406191,10.677850598504738,-1.84447,1.62604,11.72828681334238,10.854154590039137,1.51921,-2.22583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,1,1,1,0,0,12.57433074495393,-2.34567,12.678411047072629,10.856033065069454,-2.50814,-2.2356,12.522990652573368,12.078068804945808,1.01457,0.473849,11.206203274438211,10.875663221055582,0.85851,-2.09316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,1,1,0,1,0,12.50811979443985,-1.7979,13.052419339416195,12.342978338793646,1.31983,1.89679,12.073694872944385,11.712955955544956,-0.901268,0.310419,11.154994017675964,11.146770008367906,-0.128409,-2.22482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,2,0,2,0,0,11.94814353122774,-1.36586,12.416511837132745,11.600377578154724,-1.45638,1.66853,12.039905894342919,11.044552505459624,1.64908,1.5246,11.227413037136424,11.22156864891103,-0.108219,-1.75674,10.875963891894195,10.864172132260613,0.109886,1.83833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,2,0,1,0,0,11.37638841702872,-0.646687,12.885822987847657,11.142258806204758,2.42851,0.906522,11.621600481595884,10.383262041085432,1.90979,-2.57025,11.619912656872575,11.295935441807027,0.849046,2.97748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,1,1,1,0,0,11.182168862944899,-2.50448,12.53467110804681,11.173245288407358,-2.03593,1.2863,11.237045473170733,11.03930249380138,-0.649792,2.37208,10.721697871049747,10.703516341305836,-0.191276,-0.526816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,1,1,2,0,0,11.169598186143551,2.22852,12.818069421813828,10.846412425647689,2.65948,-0.210319,12.097791201444684,11.48334937257921,1.22478,-1.20523,12.032570086804412,11.059662525167859,1.62826,-2.65132,10.882198939451847,10.759229659705994,-0.46485,-0.467659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,0,2,2,0,0,12.002560138165112,0.502645,13.86657432601267,12.905415592627131,1.61555,0.232426,12.194096213519574,11.367893912556443,1.46594,-2.9939,11.075325519489263,11.026881880690214,-0.164377,-1.89875,10.835143630539134,10.562358973482299,0.772616,2.08768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,0,2,2,0,0,11.647027944493582,-2.09365,12.625134892144363,11.854577122347065,1.40528,-0.823962,11.507048227797352,11.491982687950303,-0.155469,0.847116,11.496230882694311,10.20329950958031,-1.96393,1.82389,10.454322040321355,10.397979505213943,0.338833,2.73103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,1,1,1,0,0,11.60028594768203,1.41189,12.802832816712883,11.71273488054641,-1.75371,2.14869,11.952225011390912,11.612951779037353,-0.87101,-0.898204,11.209831910018664,11.187649515349618,-0.0301843,-2.85545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,2,0,1,0,0,11.273831631540464,-1.26901,12.154031703302564,12.085773321674369,-0.3737,-3.01071,12.0536962241085,11.999042326015434,0.307472,0.4698,10.016610859611609,9.88256519857997,-0.529415,1.32003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,0,2,1,0,0,12.210119446175788,2.59576,12.427518757008178,12.263567669377283,0.540401,-0.489931,11.681350916572072,11.619679009912069,0.354832,1.23742,10.96773438883982,10.136145696218923,-1.47357,2.26178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,0,2,2,0,0,10.975790088413877,-2.30932,13.808052818023686,10.144380644613815,4.35665,-0.849707,12.039415754702365,11.777111146573038,-0.756331,3.0036,11.889222627775656,10.947379629004004,-1.58955,0.913572,10.280978335788536,10.269782079567712,-0.149883,2.18368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,1,1,2,0,0,11.839498869412195,-0.0580535,12.306790902559966,11.207580314752938,1.76338,3.07347,11.588320465690114,11.161725505911766,0.990542,2.03723,11.388927909122234,11.000076128211058,0.932637,2.72351,11.03170233181182,10.157854539238498,1.51563,-2.05297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,1,1,2,0,0,11.480055105570921,1.69793,13.757426892681783,10.246098054259463,4.20421,-2.40781,11.627093083988203,10.213179373622372,-2.09088,-0.0491965,11.468100678289098,11.190014063184302,-0.780767,-1.55474,11.04277462488951,11.042659401291589,0.015115,1.63369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,2,0,2,0,0,12.320797676920636,-3.13532,13.288602976618103,11.495112756471713,-2.47893,0.390583,12.539937915536369,12.500803566375286,-0.270376,-0.920882,11.770849115257734,11.62837689565821,0.546556,0.991851,11.72313776690503,11.616122642298194,-0.470932,2.34308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,1,1,2,0,0,11.87283517141889,2.29921,12.601840890659474,11.08731989250537,-2.19535,0.170577,11.779036547493867,10.581916956009124,-1.86663,2.21727,11.671645688511857,11.485145140299483,-0.624371,-1.99557,11.209887424164291,11.190751321693062,-0.0460583,-0.437196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,1,1,1,0,0,12.191146807343555,-3.00448,12.28759272289395,10.975405017192337,1.98596,1.11731,12.013476485312383,12.012918628921678,-0.0333354,-0.122734,10.36836556823932,9.822873848541882,1.14154,1.37874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,1,1,2,0,0,11.525762713771721,0.142297,13.066106204383665,10.04528654914156,-3.71332,2.63797,12.225566401601135,11.188486734419861,1.69722,-0.868858,11.761689978312898,11.653348058632478,0.458143,-2.5409,11.68325034858,11.259308530813108,-0.987039,0.917377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,0,2,2,0,0,11.529359680433648,0.713508,12.681878161234991,11.300970339139763,-2.05595,-2.16643,12.080214594516814,10.335153079013418,-2.42903,3.09555,10.656110459891183,10.605648982397224,-0.320357,-0.511287,10.321434438146348,9.649768807629638,-1.29205,-0.89621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,0,2,2,0,0,12.69409729143615,-1.34362,12.63356991980837,12.097958341675726,1.11625,2.0249,12.08581279509889,12.06820041652148,-0.121628,1.45594,11.551049423061338,10.623887480377338,-1.57865,-1.67951,11.250588800121864,10.922004493256338,0.855695,-2.32462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
